data,gdp,log_gdp,hp_cycle,hp_trend,bk_cycle,bk_trend,OLS_trend,OLS_cycle,fdiff_cycle,fdiff_trend,ck_cycle,ck_trend
2009-10-01,271365.11,12.511220462481486,-0.009177948561395866,12.520398411042882,-0.008999503368367157,12.520219965849853,12.435474631915042,0.07574583056644357,0.0196570277123062,12.49156343476918,-0.018018735702306443,12.529239198183792
2010-01-01,276999.01,12.531769211155869,0.0015470107550665801,12.530222200400802,0.005214325199382725,12.526554885956486,12.441117437103614,0.09065177405225455,0.014795998946688753,12.51697321220918,-0.003185427594110543,12.534954638749978
2010-04-01,280521.84,12.544406861876448,0.004639556234575792,12.539767305641872,0.013614485948715145,12.530792375927733,12.44663757261418,0.0977692892622688,0.006884900992885462,12.537521960883563,0.0049715242471261994,12.539435337629321
2010-07-01,282987.01,12.553156274511817,0.00418656060296918,12.548969713908848,0.01608311688734397,12.537073157624473,12.452219042963755,0.10093723154806256,0.0029966629076753565,12.550159611604142,0.005838639813630531,12.547317634698187
2010-10-01,287019.77,12.567306377386716,0.00953806531958179,12.557768312067134,0.01607227609265739,12.551234101294058,12.457861848152326,0.10944452923438952,0.008397353147204738,12.558909024239512,0.003688857759284042,12.563617519627432
2011-01-01,290874.24,12.580646287794991,0.014541684212478145,12.566104603582513,0.016228013855763952,12.564418273939227,12.463504653340905,0.11714163445408587,0.007587160680581234,12.57305912711441,0.0029239589792220966,12.577722328815769
2011-04-01,293843.46,12.590802455539933,0.0168764023283412,12.573926053211592,0.01634281260273291,12.5744596429372,12.46902478885147,0.12177766668846246,0.0044034180172478005,12.586399037522686,0.004118055925300956,12.586684399614631
2011-07-01,293176.81,12.588531153097195,0.0073419388335995706,12.581189214263595,0.014670590442673949,12.573860562654522,12.474606259201039,0.11392489389615612,-0.008024052170431846,12.596555205267627,0.004256028528962452,12.584275124568233
2011-10-01,295911.72,12.597816445579593,0.009955257780372762,12.58786118779922,0.010114514672697873,12.587701930906896,12.480249064389618,0.1175673811899749,0.0035325427547036542,12.59428390282489,0.0005998646413727382,12.59721658093822
2012-01-01,291563.31,12.583012448154989,-0.010901215435950462,12.59391366359094,0.005091720771442906,12.577920727383546,12.485891869578197,0.09712057857679213,-0.02055674715229789,12.603569195307287,-0.005713482292433514,12.588725930447422
2012-04-01,296911.41,12.601189090461382,0.0018645370140468742,12.599324553447335,0.00332646013838753,12.597862630322995,12.491473339927765,0.10971575053361704,0.012423892578699407,12.588765197882683,-0.009915818221348405,12.61110490868273
2012-07-01,302089.81,12.618479636253078,0.014414680335743668,12.604064955917334,0.0064645528821674555,12.61201508337091,12.49705481027734,0.1214248259757369,0.011537796064001453,12.606941840189076,-0.007611125643111061,12.626090761896188
2012-10-01,302088.84,12.618476425282283,0.010369290396782915,12.6081071348855,0.013146913339226055,12.605329511943058,12.502697615465912,0.11577880981637101,-0.005755960698488111,12.624232385980772,0.0011391376241403905,12.617337287658144
2013-01-01,303619.46,12.623530419946162,0.012098056534551205,12.61143236341161,0.02034365963101159,12.60318676031515,12.508340420654491,0.11518999929167073,-0.0006987550638153988,12.624229175009978,0.011510794987668216,12.612019624958494
2013-04-01,307966.0,12.63774466625194,0.023716270890007607,12.614028395361933,0.02553831917596384,12.612206347075977,12.513860556165056,0.12388411008688394,0.00846149657808442,12.629283169673856,0.01781890629440469,12.619925759957535
2013-07-01,309379.68,12.642324539463402,0.02643399357532772,12.615890545888075,0.027961786844452358,12.61436275261895,12.519442026514632,0.12288251294877028,-0.0011728765162320525,12.643497415979635,0.018160792899317824,12.624163746564085
2013-10-01,309861.5,12.643880702434455,0.02685174962350878,12.617028952810946,0.028901741283329032,12.614978961151126,12.525084831703204,0.11879587073125109,-0.004196586756641424,12.648077289191097,0.015602813547228353,12.628277888887226
2014-01-01,312400.04,12.652039824988632,0.03456954979119331,12.617470275197439,0.02970097638666047,12.622338848601972,12.530727636891783,0.12131218809684974,0.002406372826483532,12.64963345216215,0.014858616240349542,12.637181208748283
2014-04-01,307889.39,12.637495874078846,0.02023791962086996,12.617257954457976,0.030320317265343948,12.607175556813502,12.536247772402348,0.10124810167649834,-0.020296700637480188,12.657792574716327,0.017544034061499958,12.619951840017347
2014-07-01,307689.97,12.636847964093766,0.020390926122168196,12.616457037971598,0.029446408925958262,12.607401555167808,12.541829242751916,0.09501872134184985,-0.006400659712773988,12.64324862380654,0.020398106326772712,12.616449857766993
2014-10-01,309291.14,12.642038312934716,0.026893091117624834,12.615145221817091,0.025477445787572012,12.616560867147143,12.547472047940495,0.09456626499422072,-0.0005624008867442581,12.64260071382146,0.018118333203805667,12.62391997973091
2015-01-01,306788.89,12.633915135303251,0.02050218890117783,12.613412946402073,0.017145553957188062,12.616769581346063,12.553114853129074,0.08080028217417734,-0.013875927359158498,12.64779106266241,0.008210794837912663,12.625704340465338
2015-04-01,299636.42,12.610325085319907,-0.0010423749962136242,12.61136746031612,0.005175314933177096,12.60514977038673,12.55863498863964,0.05169009668026803,-0.0293427997110381,12.639667885030946,-0.006563584384229798,12.616888669704137
2015-07-01,294680.62,12.593647404771732,-0.015481421245137739,12.60912882601687,-0.008508377965380138,12.602155782737112,12.564216458989208,0.02943094578252392,-0.022430430275869613,12.616077835047601,-0.02029486188204238,12.613942266653774
2015-10-01,292407.83,12.585904784884999,-0.020911669592583948,12.606816454477583,-0.021271715083011854,12.607176499968011,12.569859264177786,0.016045520707212546,-0.013495369614426496,12.599400154499426,-0.0285273776091004,12.614432162494099
2016-01-01,288149.09,12.571233298782435,-0.03330678200081216,12.604540080783247,-0.02992817441459873,12.601161473197033,12.575502069366365,-0.004268770583930603,-0.02042423583025827,12.591657534612693,-0.031114115100777134,12.602347413883212
2016-04-01,289052.9,12.57436499532658,-0.028031374898766614,12.602396370225346,-0.03299119754426939,12.60735619287085,12.581083539715934,-0.006718544389354264,-0.0026210531835491662,12.576986048510129,-0.030911451547550345,12.60527644687413
2016-07-01,287445.07,12.568787060095524,-0.031674111261095206,12.600461171356619,-0.03128435303091095,12.600071413126434,12.586665010065502,-0.0178779499699786,-0.011330684958749844,12.580117745054274,-0.029958971881870605,12.598746031977393
2016-10-01,287182.98,12.567874852561713,-0.030917960558783264,12.598792813120497,-0.02664534507490787,12.594520197636621,12.592307815254081,-0.02443296269236761,-0.006664957261504129,12.574539809823218,-0.02715315197011861,12.595028004531832
2017-01-01,290037.94,12.577767020991681,-0.019662807149188666,12.59742982814087,-0.02061074252722891,12.59837776351891,12.59795062044266,-0.020183599450978917,0.004139418702273572,12.573627602289408,-0.019814746637032532,12.597581767628714
2017-04-01,292513.41,12.586265790756991,-0.01012563455929083,12.596391425316282,-0.012724417063868912,12.59899020782086,12.603470755953225,-0.0172049651962336,0.0027460200376165306,12.583519770719375,-0.0075234466793892285,12.593789237436381
2017-07-01,293230.47,12.588714165832473,-0.006970358458335824,12.595684524290808,-0.0028567237248744246,12.591570889557348,12.609052226302794,-0.02033806047032094,-0.003304374652212844,12.592018540484686,0.005900897647456077,12.582813268185017
2017-10-01,294804.66,12.594068246499385,-0.0012414696875460152,12.59530971618693,0.003915279959697201,12.590152966539687,12.614695031491372,-0.02062678499198789,-0.0003986690607820703,12.594466915560167,0.014790665837164797,12.57927758066222
2018-01-01,296507.29,12.59982708396421,0.00456384831112544,12.595263235653084,0.00460553973630938,12.5952215442279,12.620337836679951,-0.020510752715741987,6.087737130782735e-06,12.599820996227079,0.01658992835633621,12.583237155607874
2018-04-01,296247.68,12.598951140177185,0.0034105987580321795,12.595540541419153,0.001961750666737937,12.596989389510448,12.625857972190516,-0.02690683201333144,-0.006628693514718237,12.605579833691904,0.014656204663921741,12.584294935513263
2018-07-01,299115.79,12.608586034933065,0.012446090312852931,12.596139944620212,0.002427647413746598,12.606158387519319,12.631439442540085,-0.022853407607019705,0.0038821450281862286,12.60470388990488,0.015691683605944345,12.592894351327121
2018-10-01,298290.94,12.605824597932983,0.00876270991742345,12.59706188801556,0.00934977288030134,12.596474825052683,12.637082247728664,-0.031257649795680464,-0.008514186727775881,12.61433878466076,0.023456789515381535,12.582367808417601
2019-01-01,299242.43,12.609009326525486,0.010694733354551289,12.598314593170935,0.018809399023173388,12.590199927502313,12.642725052917243,-0.03371572639175646,-0.002568021135191118,12.611577347660678,0.03424793494391798,12.574761391581568
2019-04-01,300908.62,12.614561909598967,0.014650151253182031,12.599911758345785,0.022152403881529035,12.592409505717438,12.648245188427808,-0.03368327882884081,-0.0002001666542131358,12.61476207625318,0.03867407040623916,12.575887839192728
2019-07-01,300964.6,12.614747928841231,0.012874162833334424,12.601873766007897,0.01222836521305287,12.602519563628178,12.653826658777376,-0.03907872993614525,-0.005566730485429944,12.620314659326661,0.029006781259469677,12.58574114758176
2019-10-01,303615.88,12.623518628801067,0.01928847383146781,12.6042301549696,-0.009631965802846278,12.633150594603913,12.659469463965955,-0.03595083516488806,0.0030179502321420687,12.620500678568925,0.006284519373189967,12.617234109427876
2020-01-01,296695.37,12.600461201168951,-0.006557309226030483,12.607018510394981,-0.0332377233584567,12.633698924527408,12.665112269154527,-0.06465106798557585,-0.028810177359810014,12.629271378528761,-0.01897614926633079,12.619437350435282
2020-04-01,270325.66,12.507382659316352,-0.10290581342793281,12.610288472744285,-0.04642735337219023,12.553810012688542,12.670693739504102,-0.16331108018774998,-0.09883129158029252,12.606213950896645,-0.03360133812487337,12.540983997441225
2020-07-01,291730.2,12.583584681521872,-0.030500902637612626,12.614085584159485,-0.04290453239090037,12.626489213912773,12.67627520985367,-0.09269052833179892,0.07044927247782556,12.513135409044047,-0.031024383832874758,12.614609065354747
2020-10-01,302930.99,12.621260302775644,0.0028692321264784937,12.618391070649166,-0.026375667259837615,12.647635970035482,12.68191801504225,-0.06065771226660566,0.03192287152607814,12.589337431249566,-0.015755086819874448,12.637015389595518
2021-01-01,305644.71,12.630178627929377,0.007011532771617368,12.62316709515776,-0.008000521190908813,12.638179149120285,12.687560820230829,-0.057382192301451695,0.003165575426038841,12.627013052503338,0.00038363272660404957,12.629794995202772
2021-04-01,303483.91,12.623083873249335,-0.005293740650435197,12.62837761389977,0.0015919218780776683,12.621491951371258,12.693080955741394,-0.06999708249205838,-0.012847504407735473,12.635931377657071,0.00711287051546966,12.615971002733867
2021-07-01,303894.35,12.62443538709007,-0.009555578207622872,12.633990965297693,-0.0002706621426424906,12.624706049232714,12.698662426090962,-0.07422703900089189,-0.004401235886959016,12.62883662297703,0.002637019287607581,12.621798367802462
2021-10-01,307898.26,12.637524682711174,-0.0024474964749376937,12.639972179186111,-0.007572370944467111,12.645097053655642,12.704305231279541,-0.06678054856836724,0.007336545893409535,12.630188136817765,-0.006431884075809871,12.643956566786983
2022-01-01,310181.38,12.644912502133142,-0.001367811030076993,12.646280313163219,-0.011293338867116061,12.656205841000258,12.709948036468113,-0.06503553433497089,0.0016350696942741211,12.643277432438868,-0.011396382927059107,12.6563088850602
2022-04-01,313709.05,12.656221242981637,0.0033483478397187127,12.652872895141918,,,12.715468171978678,-0.05924692899704098,0.005555991120801123,12.650665251860836,-0.00846553763154377,12.66468678061318
2022-07-01,316910.02,12.666373163986343,0.006666565833135962,12.659706598153207,,,12.721049642328254,-0.054676478341910695,0.004399171277011887,12.661973992709331,-0.0009093922255710776,12.667282556211914
2022-10-01,318173.56,12.67035229903874,0.0036121110932558764,12.666740187945484,,,12.726692447516832,-0.056340148478092544,-0.00177361467529697,12.672125913714037,0.004662375120198181,12.665689923918542
2023-01-01,322667.37,12.684377257340294,0.010440660469503982,12.67393659687079,,,12.732335252705404,-0.047957995365109696,0.008272208573860622,12.676105048766434,0.004129565418754005,12.68024769192154
2023-04-01,325253.64,12.692360587703366,0.01109957285276053,12.681261014850605,,,12.73785538821597,-0.04549480051260346,0.002230580635377449,12.690130007067989,-0.001157362883080687,12.693517950586447
2023-07-01,325532.65,12.693218042819991,0.004532885600788461,12.688685157219203,,,12.743436858565545,-0.05021881574555387,-0.004895294611068807,12.69811333743106,-0.0062145125386318945,12.699432555358623
2023-10-01,326422.28,12.695947159546416,-0.00024051699748106614,12.696187676543897,,,12.749079663754117,-0.0531325042077011,-0.0030236330012694606,12.698970792547685,-0.006864048743973256,12.702811208290388
2024-01-01,329554.51,12.705497051715701,0.0017469932702045554,12.703750058445497,,,12.754722468942695,-0.04922541722699414,0.0037971424415918437,12.70169990927411,-0.002790718846915119,12.708287770562617
2024-04-01,334411.45,12.720127400037116,0.008773761815428216,12.711353638221688,,,12.760303939292264,-0.04017653925514786,0.008877598593720774,12.711249801443396,0.0029865527291968452,12.717140847307919
2024-07-01,337085.81,12.728092806002135,0.00911196296118888,12.718980843040946,,,12.76588540964184,-0.037792603639704936,0.0022126562373245224,12.72588014976481,0.0071066493030390865,12.720986156699096
2024-10-01,337264.88,12.728623894668209,0.0020043109953125082,12.726619583672896,,,12.771528214830418,-0.042904320162209686,-0.0052216610616198705,12.733845555729829,0.008378573255810678,12.720245321412397
2025-01-01,341973.99,12.742489960521015,0.008226494657007422,12.734263465864007,,,12.777171020018992,-0.034681059497977174,0.008113316125112062,12.734376644395903,0.007864999851103588,12.734624960669912
